time,open,high,low,close
2022-07-07T10:00:00-04:00,12034.5,12068.75,11990.25,12050.25
2022-07-07T11:00:00-04:00,12050.25,12089,12027,12088.75
2022-07-07T12:00:00-04:00,12089,12107.25,12074.5,12101.75
2022-07-07T13:00:00-04:00,12102,12127,12079,12126
2022-07-07T14:00:00-04:00,12126.25,12146.5,12116,12134.5
2022-07-07T15:00:00-04:00,12134.5,12168.5,12122.75,12136
2022-07-07T16:00:00-04:00,12136.5,12138.75,12114.75,12119.75
2022-07-07T18:00:00-04:00,12115,12123.25,12101,12111.25
2022-07-07T19:00:00-04:00,12111.5,12114.5,12097,12104.75
2022-07-07T20:00:00-04:00,12104.5,12122.75,12091,12120.25
2022-07-07T21:00:00-04:00,12120.5,12130.75,12108,12112.5
2022-07-07T22:00:00-04:00,12113,12127.25,12067,12075
2022-07-07T23:00:00-04:00,12075,12103.25,12065.5,12077.75
2022-07-08T00:00:00-04:00,12078.25,12098.5,12075.75,12095
2022-07-08T01:00:00-04:00,12094.75,12096.75,12063,12072
2022-07-08T02:00:00-04:00,12071.75,12089,12061.25,12087
2022-07-08T03:00:00-04:00,12086.75,12114.75,12073,12097.75
2022-07-08T04:00:00-04:00,12097.25,12110.75,12072,12074.75
2022-07-08T05:00:00-04:00,12075.5,12089.75,12052.5,12084.75
2022-07-08T06:00:00-04:00,12083.75,12124.75,12063,12068.5
2022-07-08T07:00:00-04:00,12069.25,12099.75,12066.75,12085.75
2022-07-08T08:00:00-04:00,12086.25,12105.75,11952.5,12011.5
2022-07-08T09:00:00-04:00,12011,12091,11978.25,12006.25
2022-07-08T10:00:00-04:00,12006.25,12157.5,11984.25,12146.25
2022-07-08T11:00:00-04:00,12146.5,12211,12140.5,12188.25
2022-07-08T12:00:00-04:00,12188.5,12189.5,12043.5,12059.5
2022-07-08T13:00:00-04:00,12060,12150,12038.5,12125.25
2022-07-08T14:00:00-04:00,12125.25,12190,12109.75,12178
2022-07-08T15:00:00-04:00,12178,12185.25,12140.25,12155.5
2022-07-08T16:00:00-04:00,12155,12166.25,12145.75,12160.25
2022-07-10T18:00:00-04:00,12149.75,12149.75,12092.25,12105.5
2022-07-10T19:00:00-04:00,12106,12127.5,12095,12117.25
2022-07-10T20:00:00-04:00,12117.25,12123.75,12092.75,12117.75
2022-07-10T21:00:00-04:00,12117.25,12117.5,12053.5,12055
2022-07-10T22:00:00-04:00,12054.75,12060.25,12035,12038.75
2022-07-10T23:00:00-04:00,12038.5,12051,12024.5,12050
2022-07-11T00:00:00-04:00,12049.25,12054,12033.25,12036.75
2022-07-11T01:00:00-04:00,12036.25,12045.75,12021,12028.75
2022-07-11T02:00:00-04:00,12028.75,12041.25,11996.5,12020.25
2022-07-11T03:00:00-04:00,12021.5,12066,12004,12043.75
2022-07-11T04:00:00-04:00,12044,12076,12037.75,12057.5
2022-07-11T05:00:00-04:00,12057.5,12077,12050,12052
2022-07-11T06:00:00-04:00,12051.25,12085.75,12045,12064.75
2022-07-11T07:00:00-04:00,12065,12080,12037.25,12044.25
2022-07-11T08:00:00-04:00,12044,12071.75,12038.25,12068.5
2022-07-11T09:00:00-04:00,12068.5,12076,11855.75,11884.5
2022-07-11T10:00:00-04:00,11884.75,11967.75,11853,11908.5
2022-07-11T11:00:00-04:00,11908.5,11960,11897.25,11916.5
2022-07-11T12:00:00-04:00,11916.75,11946.5,11901.25,11930.5
2022-07-11T13:00:00-04:00,11930,12004.75,11927.25,11985
2022-07-11T14:00:00-04:00,11985.25,11987.5,11905.75,11905.75
2022-07-11T15:00:00-04:00,11905.75,11913.25,11858,11891
2022-07-11T16:00:00-04:00,11891,11916.5,11890.25,11900.5
2022-07-11T18:00:00-04:00,11900.5,11903,11876.5,11880.25
2022-07-11T19:00:00-04:00,11880.75,11905.75,11879.25,11903.5
2022-07-11T20:00:00-04:00,11903.75,11909.25,11809.25,11814.25
2022-07-11T21:00:00-04:00,11814.5,11835,11805.25,11823.25
2022-07-11T22:00:00-04:00,11823,11833.5,11807.75,11816.75
2022-07-11T23:00:00-04:00,11817.25,11818.75,11788.5,11815.25
2022-07-12T00:00:00-04:00,11815.25,11816.75,11797.25,11807.5
2022-07-12T01:00:00-04:00,11807.5,11819.25,11798.75,11806
2022-07-12T02:00:00-04:00,11806,11821,11776.5,11811.5
2022-07-12T03:00:00-04:00,11810.75,11823.5,11758.25,11804.5
2022-07-12T04:00:00-04:00,11804.75,11825.5,11786.25,11818
2022-07-12T05:00:00-04:00,11817.75,11832.25,11796,11807
2022-07-12T06:00:00-04:00,11807.25,11852.25,11806.5,11820.25
2022-07-12T07:00:00-04:00,11819.75,11906.25,11815.75,11881.5
2022-07-12T08:00:00-04:00,11881,11925.5,11865.75,11908
2022-07-12T09:00:00-04:00,11908,12025.5,11856,11856.25
2022-07-12T10:00:00-04:00,11857,11906.25,11805,11872.25
2022-07-12T11:00:00-04:00,11872.5,11931.75,11853,11895.75
2022-07-12T12:00:00-04:00,11895.5,11933.5,11875.25,11915.25
2022-07-12T13:00:00-04:00,11914.5,11942,11865.75,11902.75
2022-07-12T14:00:00-04:00,11903.25,11906.25,11827.75,11829
2022-07-12T15:00:00-04:00,11829.5,11829.5,11712,11778.25
2022-07-12T16:00:00-04:00,11778.5,11782.5,11763.25,11780.75
2022-07-12T18:00:00-04:00,11780,11789.5,11768.75,11773
2022-07-12T19:00:00-04:00,11773.5,11791,11761,11772.75
2022-07-12T20:00:00-04:00,11773.75,11803.25,11769.25,11796.75
2022-07-12T21:00:00-04:00,11797.25,11816.75,11772,11786.5
2022-07-12T22:00:00-04:00,11786,11809,11777.75,11805.5
2022-07-12T23:00:00-04:00,11805.25,11819,11799.75,11807
2022-07-13T00:00:00-04:00,11807.25,11814,11800.75,11806
2022-07-13T01:00:00-04:00,11805,11811.75,11790,11806
2022-07-13T02:00:00-04:00,11806,11842.75,11779.25,11834.25
2022-07-13T03:00:00-04:00,11835.25,11836,11786.5,11794
2022-07-13T04:00:00-04:00,11793.5,11835.25,11769.5,11833.5
2022-07-13T05:00:00-04:00,11833.25,11835,11809.25,11814.25
2022-07-13T06:00:00-04:00,11814,11817.5,11793.5,11816.25
2022-07-13T07:00:00-04:00,11815.75,11834.75,11801.75,11827.25
2022-07-13T08:00:00-04:00,11827.25,11970,11479.25,11560.5
2022-07-13T09:00:00-04:00,11560.5,11700,11522.5,11679.5
2022-07-13T10:00:00-04:00,11679.5,11832.25,11598,11788.75
2022-07-13T11:00:00-04:00,11788.75,11829.75,11704.75,11746.25
2022-07-13T12:00:00-04:00,11746.75,11820.75,11732.75,11818.75
2022-07-13T13:00:00-04:00,11819,11854.5,11782.75,11822.75
2022-07-13T14:00:00-04:00,11822.5,11839.75,11738.5,11839.75
2022-07-13T15:00:00-04:00,11839.25,11841.5,11753.25,11755.5
2022-07-13T16:00:00-04:00,11756,11763,11727,11732.75
2022-07-13T18:00:00-04:00,11729.5,11733,11687,11699.5
2022-07-13T19:00:00-04:00,11699.5,11712,11663.25,11675.75
2022-07-13T20:00:00-04:00,11675,11703.25,11667,11694.5
2022-07-13T21:00:00-04:00,11695.25,11730.75,11689,11722.75
2022-07-13T22:00:00-04:00,11722.75,11751.5,11718.25,11737.25
2022-07-13T23:00:00-04:00,11737.5,11765.25,11735.5,11746.25
2022-07-14T00:00:00-04:00,11746.5,11759.5,11737.25,11750
2022-07-14T01:00:00-04:00,11750,11761.5,11709.5,11717.75
2022-07-14T02:00:00-04:00,11718.25,11728.25,11693,11709
2022-07-14T03:00:00-04:00,11709.25,11724.75,11668.25,11672.5
2022-07-14T04:00:00-04:00,11673.25,11696.75,11601,11630.5
2022-07-14T05:00:00-04:00,11629.5,11668,11617,11665.25
2022-07-14T06:00:00-04:00,11665.5,11677.75,11632,11655.5
2022-07-14T07:00:00-04:00,11655.25,11671.75,11630,11642.25
2022-07-14T08:00:00-04:00,11641.5,11686,11605,11656
2022-07-14T09:00:00-04:00,11656.5,11684.5,11547.5,11567.25
2022-07-14T10:00:00-04:00,11566.75,11607.5,11511.25,11582.75
2022-07-14T11:00:00-04:00,11583.25,11715.75,11580,11701.75
2022-07-14T12:00:00-04:00,11702.25,11714,11621.25,11650.75
2022-07-14T13:00:00-04:00,11652,11743.5,11630.25,11726.75
2022-07-14T14:00:00-04:00,11727,11832.75,11721,11804
2022-07-14T15:00:00-04:00,11804.5,11835,11762,11799.5
2022-07-14T16:00:00-04:00,11799.5,11817.75,11793.5,11807.25
2022-07-14T18:00:00-04:00,11810.5,11843.5,11809.25,11832.5
2022-07-14T19:00:00-04:00,11832.75,11866.5,11829.25,11862.25
2022-07-14T20:00:00-04:00,11862,11868,11809.25,11813.5
2022-07-14T21:00:00-04:00,11813.5,11850.75,11803,11850
2022-07-14T22:00:00-04:00,11849.5,11859.75,11842,11856.75
2022-07-14T23:00:00-04:00,11856.75,11859,11828,11853
2022-07-15T00:00:00-04:00,11853.5,11855,11833,11839
2022-07-15T01:00:00-04:00,11839.5,11843.25,11807,11825.25
2022-07-15T02:00:00-04:00,11824.5,11838.25,11788.5,11789.5
2022-07-15T03:00:00-04:00,11789.5,11828,11763.75,11805
2022-07-15T04:00:00-04:00,11805.5,11852.75,11785,11832
2022-07-15T05:00:00-04:00,11831.75,11850,11813,11816.5
2022-07-15T06:00:00-04:00,11817.25,11828.5,11805.5,11822.75
2022-07-15T07:00:00-04:00,11822.5,11841.75,11803.5,11805.5
2022-07-15T08:00:00-04:00,11806.25,11906.75,11740.25,11893.25
2022-07-15T09:00:00-04:00,11892.75,11985,11853.5,11900.25
2022-07-15T10:00:00-04:00,11901.5,11990,11892.25,11945.5
2022-07-15T11:00:00-04:00,11945.75,11999.75,11939.5,11956.5
2022-07-15T12:00:00-04:00,11956.75,11968.25,11929,11953.5
2022-07-15T13:00:00-04:00,11954,11990.25,11949.25,11980.5
2022-07-15T14:00:00-04:00,11980.75,11998,11956,11981.25
2022-07-15T15:00:00-04:00,11981.25,12013.25,11957.25,12009
2022-07-15T16:00:00-04:00,12008.75,12021.5,11999,12019.25
2022-07-17T18:00:00-04:00,12043.5,12078,12040,12044.5
2022-07-17T19:00:00-04:00,12045,12066.25,12043.75,12059.75
2022-07-17T20:00:00-04:00,12058.75,12061.25,12028,12037.25
2022-07-17T21:00:00-04:00,12037,12060.5,12037,12051.5
2022-07-17T22:00:00-04:00,12052.25,12059.75,12043,12058
2022-07-17T23:00:00-04:00,12058.5,12103.75,12057.25,12099
2022-07-18T00:00:00-04:00,12099.75,12107.75,12091.75,12102.75
2022-07-18T01:00:00-04:00,12102.5,12121,12089.5,12114.75
2022-07-18T02:00:00-04:00,12114,12129.75,12098,12126.5
2022-07-18T03:00:00-04:00,12126.25,12170,12101.75,12148.75
2022-07-18T04:00:00-04:00,12148.25,12180.25,12133,12171.25
2022-07-18T05:00:00-04:00,12171,12173,12143.75,12149.75
2022-07-18T06:00:00-04:00,12149.5,12159,12141.25,12145.75
2022-07-18T07:00:00-04:00,12146.25,12164.75,12133,12149.75
2022-07-18T08:00:00-04:00,12150.25,12158,12102,12126.5
2022-07-18T09:00:00-04:00,12125.75,12186.5,12089.75,12162.5
2022-07-18T10:00:00-04:00,12162.5,12183.5,12095.5,12137
2022-07-18T11:00:00-04:00,12137.25,12183,12121,12180
2022-07-18T12:00:00-04:00,12180.25,12184.25,12140,12144
2022-07-18T13:00:00-04:00,12143.75,12149.5,11972.75,11988
2022-07-18T14:00:00-04:00,11988.25,12015.75,11921.5,11926.5
2022-07-18T15:00:00-04:00,11926.5,11964.5,11857,11907
2022-07-18T16:00:00-04:00,11907,11919.25,11898,11916.25
2022-07-18T18:00:00-04:00,11909.5,11928.75,11900,11923.5
2022-07-18T19:00:00-04:00,11923.75,11943.25,11909.75,11940
2022-07-18T20:00:00-04:00,11940,11944.75,11915.25,11927
2022-07-18T21:00:00-04:00,11927.25,11951,11921.5,11931.5
2022-07-18T22:00:00-04:00,11931.75,11954,11931.75,11945
2022-07-18T23:00:00-04:00,11945.25,11952,11915,11925.25
2022-07-19T00:00:00-04:00,11925.5,11928,11908,11911.5
2022-07-19T01:00:00-04:00,11911.75,11943.25,11907,11932.75
2022-07-19T02:00:00-04:00,11932,11947,11923.75,11931.75
2022-07-19T03:00:00-04:00,11932.5,11969,11889.5,11913
2022-07-19T04:00:00-04:00,11914,11961.5,11912.25,11956.5
2022-07-19T05:00:00-04:00,11956.25,11994,11953.75,11980.5
2022-07-19T06:00:00-04:00,11980,12028,11977.25,12011
2022-07-19T07:00:00-04:00,12010.5,12019,11990.75,12012.5
2022-07-19T08:00:00-04:00,12012.75,12032.75,11981.25,12022.5
2022-07-19T09:00:00-04:00,12022.5,12080.75,11993,12066.5
2022-07-19T10:00:00-04:00,12066.75,12145.75,12012.25,12143.25
2022-07-19T11:00:00-04:00,12143.5,12194,12141,12182.75
2022-07-19T12:00:00-04:00,12183,12209.25,12151.5,12208.25
2022-07-19T13:00:00-04:00,12208,12256.5,12185.5,12253.75
2022-07-19T14:00:00-04:00,12254.25,12280.25,12224.25,12254
2022-07-19T15:00:00-04:00,12253.5,12287,12240,12269
2022-07-19T16:00:00-04:00,12268.5,12328.5,12260.5,12320
2022-07-19T18:00:00-04:00,12330.5,12338,12306.75,12319.5
2022-07-19T19:00:00-04:00,12319.5,12325,12306,12313
2022-07-19T20:00:00-04:00,12312.75,12350,12298.25,12335
2022-07-19T21:00:00-04:00,12335.25,12346.75,12317.75,12338.25
2022-07-19T22:00:00-04:00,12339,12358.5,12331.25,12347.75
2022-07-19T23:00:00-04:00,12348.25,12352.25,12341,12348
2022-07-20T00:00:00-04:00,12347.75,12355.75,12330.75,12341.5
2022-07-20T01:00:00-04:00,12341.5,12341.5,12309.25,12323.25
2022-07-20T02:00:00-04:00,12322.75,12342.75,12312.25,12328.25
2022-07-20T03:00:00-04:00,12327.25,12341,12276,12283
2022-07-20T04:00:00-04:00,12282.5,12316.75,12278.25,12300
2022-07-20T05:00:00-04:00,12299.5,12323.75,12298.75,12316.25
2022-07-20T06:00:00-04:00,12316,12319.5,12238.5,12266.75
2022-07-20T07:00:00-04:00,12266.25,12274.5,12250,12256.75
2022-07-20T08:00:00-04:00,12256.75,12281.75,12235.75,12268
2022-07-20T09:00:00-04:00,12267,12351.75,12257.5,12285.5
2022-07-20T10:00:00-04:00,12285.75,12486.5,12272,12486.25
2022-07-20T11:00:00-04:00,12486.25,12508.25,12437.5,12495.5
2022-07-20T12:00:00-04:00,12495.75,12517.5,12401.25,12458.75
2022-07-20T13:00:00-04:00,12459,12465.25,12358,12378
2022-07-20T14:00:00-04:00,12378.5,12465,12374.5,12454
2022-07-20T15:00:00-04:00,12453.5,12501,12446,12466
2022-07-20T16:00:00-04:00,12465.75,12496,12420,12428
2022-07-20T18:00:00-04:00,12440,12444,12410.75,12421.25
2022-07-20T19:00:00-04:00,12422,12448.5,12420.5,12435.5
2022-07-20T20:00:00-04:00,12435.25,12445.5,12417.5,12441.75
2022-07-20T21:00:00-04:00,12441,12441.75,12395.5,12409.5
2022-07-20T22:00:00-04:00,12409.25,12433.75,12404.75,12418.5
2022-07-20T23:00:00-04:00,12418.5,12438,12415,12432.25
2022-07-21T00:00:00-04:00,12432.25,12457.75,12423.25,12444.5
2022-07-21T01:00:00-04:00,12444,12488.75,12436,12482.5
2022-07-21T02:00:00-04:00,12484.5,12491,12437.5,12443.25
2022-07-21T03:00:00-04:00,12442.5,12473.25,12416.75,12439
2022-07-21T04:00:00-04:00,12439.5,12444,12405,12436.75
2022-07-21T05:00:00-04:00,12436.75,12471.25,12429.25,12469.5
2022-07-21T06:00:00-04:00,12469,12499,12461.5,12467.25
2022-07-21T07:00:00-04:00,12467.5,12478,12453.25,12471
2022-07-21T08:00:00-04:00,12470,12560.5,12442,12526.75
2022-07-21T09:00:00-04:00,12526.5,12529.5,12409.25,12497
2022-07-21T10:00:00-04:00,12497.5,12541.25,12373.5,12477.5
2022-07-21T11:00:00-04:00,12476.75,12544.5,12465,12528
2022-07-21T12:00:00-04:00,12527.5,12621,12525,12606.75
2022-07-21T13:00:00-04:00,12607,12619.25,12546,12579
2022-07-21T14:00:00-04:00,12579,12617.25,12572,12602.75
2022-07-21T15:00:00-04:00,12603,12646,12593.25,12645
2022-07-21T16:00:00-04:00,12645,12655.25,12545.5,12572.5
2022-07-21T18:00:00-04:00,12559.25,12564.5,12536.5,12553.75
2022-07-21T19:00:00-04:00,12553.75,12560.75,12543.25,12547.75
2022-07-21T20:00:00-04:00,12548,12554.5,12529,12552.5
2022-07-21T21:00:00-04:00,12552.75,12570,12535.5,12558.25
2022-07-21T22:00:00-04:00,12557.5,12561,12531,12541
2022-07-21T23:00:00-04:00,12541,12551,12532.25,12548.5
2022-07-22T00:00:00-04:00,12548.5,12552.25,12537.75,12537.75
2022-07-22T01:00:00-04:00,12539.5,12549,12523.25,12528.5
2022-07-22T02:00:00-04:00,12529,12559.75,12527,12551.25
2022-07-22T03:00:00-04:00,12551.25,12576,12531.25,12554.75
2022-07-22T04:00:00-04:00,12555,12577.25,12535.5,12568.5
2022-07-22T05:00:00-04:00,12568,12589.75,12565.75,12567.75
2022-07-22T06:00:00-04:00,12567.5,12602,12562.5,12586
2022-07-22T07:00:00-04:00,12585.75,12616.75,12565.5,12615.75
2022-07-22T08:00:00-04:00,12614.75,12617,12591,12596.5
2022-07-22T09:00:00-04:00,12596.75,12698.5,12566,12579
2022-07-22T10:00:00-04:00,12579.75,12612.25,12542.75,12582.5
2022-07-22T11:00:00-04:00,12583,12588,12421.75,12462
2022-07-22T12:00:00-04:00,12461.75,12475.25,12406.5,12427.75
2022-07-22T13:00:00-04:00,12428.25,12429.25,12358,12394.75
2022-07-22T14:00:00-04:00,12394.75,12399,12343.75,12385.75
2022-07-22T15:00:00-04:00,12386.25,12430.75,12365.5,12424.25
2022-07-22T16:00:00-04:00,12424,12429,12408.5,12429
2022-07-24T18:00:00-04:00,12444.5,12455.75,12400.5,12418.25
2022-07-24T19:00:00-04:00,12418,12429,12402.25,12403.5
2022-07-24T20:00:00-04:00,12404,12436.75,12391,12392.75
2022-07-24T21:00:00-04:00,12392.75,12410,12384,12396.75
2022-07-24T22:00:00-04:00,12398.25,12416.75,12394.75,12411.5
2022-07-24T23:00:00-04:00,12413.25,12419,12400,12417.75
2022-07-25T00:00:00-04:00,12416.25,12427,12411,12416.5
2022-07-25T01:00:00-04:00,12416,12419.75,12395.5,12407.5
2022-07-25T02:00:00-04:00,12408.5,12428.75,12402.25,12419.5
2022-07-25T03:00:00-04:00,12419.75,12436.25,12387.5,12415
2022-07-25T04:00:00-04:00,12415.5,12469.5,12412.75,12455.75
2022-07-25T05:00:00-04:00,12456.25,12494.75,12452.25,12494
2022-07-25T06:00:00-04:00,12493.5,12497.5,12474,12489.25
2022-07-25T07:00:00-04:00,12488.75,12498.5,12463.75,12474.5
2022-07-25T08:00:00-04:00,12474.5,12484.25,12439,12451.75
2022-07-25T09:00:00-04:00,12451.5,12458.5,12356.75,12387.25
2022-07-25T10:00:00-04:00,12387.75,12403.25,12288,12354.25
2022-07-25T11:00:00-04:00,12354.5,12388,12302.75,12371.75
2022-07-25T12:00:00-04:00,12372,12407,12330.75,12378.75
2022-07-25T13:00:00-04:00,12379.5,12395.75,12320.5,12321.25
2022-07-25T14:00:00-04:00,12322,12330.5,12284,12292
2022-07-25T15:00:00-04:00,12292,12358.75,12266.5,12355.5
2022-07-25T16:00:00-04:00,12355.75,12375.75,12316.75,12327.5
2022-07-25T18:00:00-04:00,12311.25,12316,12300.25,12308.75
2022-07-25T19:00:00-04:00,12309,12309.5,12286.5,12298.5
2022-07-25T20:00:00-04:00,12298.75,12306,12277,12289.5
2022-07-25T21:00:00-04:00,12290.25,12313.75,12286.75,12297.25
2022-07-25T22:00:00-04:00,12297.25,12320,12289.25,12307.75
2022-07-25T23:00:00-04:00,12308.75,12317.5,12301.5,12310.25
2022-07-26T00:00:00-04:00,12310.5,12311.75,12300.75,12309
2022-07-26T01:00:00-04:00,12308.5,12316.25,12298,12311.5
2022-07-26T02:00:00-04:00,12313,12322.5,12295,12307.25
2022-07-26T03:00:00-04:00,12306,12332.25,12300.5,12325.5
2022-07-26T04:00:00-04:00,12326,12328.25,12298.5,12312.5
2022-07-26T05:00:00-04:00,12312.75,12334,12307.25,12324.75
2022-07-26T06:00:00-04:00,12325.5,12332.5,12275.5,12297
2022-07-26T07:00:00-04:00,12297.5,12314,12281.25,12291.5
2022-07-26T08:00:00-04:00,12292.25,12315,12264.75,12280.75
2022-07-26T09:00:00-04:00,12280.5,12296.5,12196,12235.25
2022-07-26T10:00:00-04:00,12233.25,12260,12158,12195.25
2022-07-26T11:00:00-04:00,12195.75,12203.75,12109,12113.25
2022-07-26T12:00:00-04:00,12113.75,12152.25,12106,12140
2022-07-26T13:00:00-04:00,12139.5,12163.5,12117.25,12119.25
2022-07-26T14:00:00-04:00,12119.75,12163.25,12085.25,12104.75
2022-07-26T15:00:00-04:00,12104.25,12132.75,12074.75,12110.25
2022-07-26T16:00:00-04:00,12110.25,12198,12072,12196.25
2022-07-26T18:00:00-04:00,12192,12306.75,12191.75,12249.5
2022-07-26T19:00:00-04:00,12249,12290.75,12245,12280.25
2022-07-26T20:00:00-04:00,12280.5,12290,12270.5,12278.25
2022-07-26T21:00:00-04:00,12277.75,12283.25,12257.25,12269.5
2022-07-26T22:00:00-04:00,12269.75,12277.5,12263.75,12274
2022-07-26T23:00:00-04:00,12274.25,12282.25,12271,12277.5
2022-07-27T00:00:00-04:00,12277.75,12304.75,12276.5,12298.25
2022-07-27T01:00:00-04:00,12297.75,12301,12283.75,12289.75
2022-07-27T02:00:00-04:00,12288.25,12296.5,12268,12273.25
2022-07-27T03:00:00-04:00,12273.5,12314.5,12269.75,12298
2022-07-27T04:00:00-04:00,12298.5,12331.25,12294.75,12311.5
2022-07-27T05:00:00-04:00,12311.25,12318.75,12289.5,12296.75
2022-07-27T06:00:00-04:00,12296.75,12298.75,12272.5,12292.75
2022-07-27T07:00:00-04:00,12293,12293.25,12264,12270.5
2022-07-27T08:00:00-04:00,12270,12305.25,12265,12297
2022-07-27T09:00:00-04:00,12296.75,12401.25,12276.5,12385.5
2022-07-27T10:00:00-04:00,12386,12434.5,12372.5,12425
2022-07-27T11:00:00-04:00,12425,12448.75,12405.75,12439
2022-07-27T12:00:00-04:00,12439,12474.5,12426,12428.5
2022-07-27T13:00:00-04:00,12429,12450.25,12416,12437.75
2022-07-27T14:00:00-04:00,12438.25,12612,12404,12580
2022-07-27T15:00:00-04:00,12580.75,12690,12561.75,12615.5
2022-07-27T16:00:00-04:00,12615.25,12615.75,12537,12580.25
2022-07-27T18:00:00-04:00,12580,12585.5,12570,12577.25
2022-07-27T19:00:00-04:00,12577.75,12593.25,12571.25,12576.75
2022-07-27T20:00:00-04:00,12576.5,12585,12552,12563.25
2022-07-27T21:00:00-04:00,12563.75,12568.5,12553.75,12565.75
2022-07-27T22:00:00-04:00,12565.5,12586.5,12561.75,12579.25
2022-07-27T23:00:00-04:00,12579.5,12579.5,12558.5,12561.25
2022-07-28T00:00:00-04:00,12561.25,12569.25,12556.75,12567.5
2022-07-28T01:00:00-04:00,12567.5,12569.75,12557,12568.75
2022-07-28T02:00:00-04:00,12569.5,12582.75,12558.75,12561.25
2022-07-28T03:00:00-04:00,12562,12575,12528,12539.5
2022-07-28T04:00:00-04:00,12538.75,12545.5,12495.75,12503
2022-07-28T05:00:00-04:00,12503,12528.75,12480.25,12527.75
2022-07-28T06:00:00-04:00,12528,12544.25,12520,12542
2022-07-28T07:00:00-04:00,12542.25,12554.75,12532.25,12539.25
2022-07-28T08:00:00-04:00,12539.5,12626.25,12496.25,12579.75
2022-07-28T09:00:00-04:00,12579.5,12654,12453.75,12490
2022-07-28T10:00:00-04:00,12490,12577.5,12449,12576.25
2022-07-28T11:00:00-04:00,12576.25,12695.25,12572.5,12664
2022-07-28T12:00:00-04:00,12664.25,12679.5,12634.5,12643.5
2022-07-28T13:00:00-04:00,12644,12738.5,12624,12729.25
2022-07-28T14:00:00-04:00,12729.25,12742,12691.75,12736.5
2022-07-28T15:00:00-04:00,12737.25,12764.5,12710.5,12738.75
2022-07-28T16:00:00-04:00,12738.25,12948,12732,12924.25
2022-07-28T18:00:00-04:00,12920.25,12920.25,12872.5,12880
2022-07-28T19:00:00-04:00,12880.25,12894.25,12870.75,12893
2022-07-28T20:00:00-04:00,12892.5,12893.5,12879.5,12884.75
2022-07-28T21:00:00-04:00,12883.75,12909,12880.5,12908
2022-07-28T22:00:00-04:00,12907.75,12923.5,12903.25,12910.25
2022-07-28T23:00:00-04:00,12910,12912.75,12888.25,12890
2022-07-29T00:00:00-04:00,12889.75,12905.75,12888,12899.75
2022-07-29T01:00:00-04:00,12899.25,12925,12887,12921
2022-07-29T02:00:00-04:00,12919.5,12940,12907,12929
2022-07-29T03:00:00-04:00,12927.75,12940,12895.5,12901.5
2022-07-29T04:00:00-04:00,12902.25,12916.5,12853.5,12872.75
2022-07-29T05:00:00-04:00,12872.75,12896.75,12858.75,12895.25
2022-07-29T06:00:00-04:00,12895.5,12898,12874,12878.25
2022-07-29T07:00:00-04:00,12878,12884,12844.5,12862.75
2022-07-29T08:00:00-04:00,12863,12867,12803,12835.25
2022-07-29T09:00:00-04:00,12835,12885.75,12744.25,12865.25
2022-07-29T10:00:00-04:00,12864.25,12930.75,12840.75,12863
2022-07-29T11:00:00-04:00,12863.25,12869.25,12786.25,12860
2022-07-29T12:00:00-04:00,12860,12902.25,12833.75,12896
2022-07-29T13:00:00-04:00,12896.5,12938.5,12881.75,12925.25
2022-07-29T14:00:00-04:00,12925.5,12971.5,12915,12959
2022-07-29T15:00:00-04:00,12959.5,13012,12954.25,12972
2022-07-29T16:00:00-04:00,12971.75,12979.5,12962.75,12977
2022-07-31T18:00:00-04:00,12981,12998.75,12915.75,12925
2022-07-31T19:00:00-04:00,12924.5,12939,12912,12920
2022-07-31T20:00:00-04:00,12919.5,12924,12907.75,12916.25
2022-07-31T21:00:00-04:00,12917.5,12932,12905.25,12929.5
2022-07-31T22:00:00-04:00,12929.25,12936.75,12920,12933
2022-07-31T23:00:00-04:00,12933,12934,12908.25,12916.25
2022-08-01T00:00:00-04:00,12916.25,12928,12914,12927.5
2022-08-01T01:00:00-04:00,12927,12929,12903,12920
2022-08-01T02:00:00-04:00,12920.75,12926.25,12910.75,12923.25
2022-08-01T03:00:00-04:00,12923.25,12967,12923.25,12954.75
2022-08-01T04:00:00-04:00,12954.5,12956.75,12910.75,12920.25
2022-08-01T05:00:00-04:00,12920.25,12948.75,12919,12941.75
2022-08-01T06:00:00-04:00,12942,12953.5,12934.75,12944.5
2022-08-01T07:00:00-04:00,12945.25,12988,12943.75,12966
2022-08-01T08:00:00-04:00,12966,12967.75,12901.25,12901.25
2022-08-01T09:00:00-04:00,12901.75,13024,12851.75,12990.75
2022-08-01T10:00:00-04:00,12990,13108.75,12965.75,13089
2022-08-01T11:00:00-04:00,13089.25,13100.75,13029.75,13078.75
2022-08-01T12:00:00-04:00,13078.5,13084.75,12991.25,13010.25
2022-08-01T13:00:00-04:00,13010.75,13010.75,12897.5,12932.75
2022-08-01T14:00:00-04:00,12933.25,12998.25,12908.25,12988.75
2022-08-01T15:00:00-04:00,12988.5,13000.75,12940.25,12963
2022-08-01T16:00:00-04:00,12963,12982.25,12956.75,12980.25
2022-08-01T18:00:00-04:00,12974.25,12974.75,12951,12960.75
2022-08-01T19:00:00-04:00,12960,12975.75,12948.5,12952
2022-08-01T20:00:00-04:00,12951.5,12956,12922.25,12924.25
2022-08-01T21:00:00-04:00,12923.25,12930,12892.75,12906.75
2022-08-01T22:00:00-04:00,12907.25,12911.25,12883.75,12909
